1186,"select t1.course_name ,  count(*) from courses as t1 join student_course_enrolment as t2 on t1.course_id  =  t2.course_id group by t1.course_name"
1187,
1188,
1189,select course_id from section where semester  =  'fall' and year  =  2009 intersect select course_id from section where semester  =  'spring' and year  =  2010
1190,select count(*) from services
1191,select supplier_id from product_suppliers group by supplier_id having avg(total_amount_purchased)  >  50000 or avg(total_amount_purchased)  <  30000
1192,select count(distinct rating) from film
1193,"select name ,  course_id from instructor as t1 join teaches as t2 on t1.id  =  t2.id"
1194,select count (distinct id) from teaches
1195,select count(*) from club_rank where total  <  10
1196,
1197,
1198,"select count(*) ,  city from airports where country  =  'united states' group by city order by count(*) desc"
1199,
1200,"select date_of_birth from staff where first_name = ""janessa"" and last_name = ""sawayn"";"
1201,"select t2.f1 from user_profiles as t1 join follows as t2 on t1.uid  =  t2.f2 where t1.name  =  ""mary"" or t1.name  =  ""susan"""
1202,"select state_name from mountain where mountain_name  =  ""whitney"";"
1203,select t1.school_code from department as t1 join professor as t2 on t1.dept_code  =  t2.dept_code group by t1.school_code order by count(*) limit 1
1204,"select river_name from river where traverse  =  ""illinois"";"
1205,"select height ,  weight from people order by height desc"
1206,"select gtype from video_games where gname  =  ""call of destiny"""
1207,
1208,"select count(*) from reservations where firstname = ""roy"" and lastname  =  ""sweazy"";"
1209,"select dept_name ,  budget from department where budget  >  (select avg(budget) from department)"
1210,"select count ( distinct t4.title ) from organization as t2 join author as t1 on t2.oid  =  t1.oid join writes as t3 on t3.aid  =  t1.aid join publication as t4 on t3.pid  =  t4.pid where t2.name  =  ""university of michigan"" and t4.year  >  2000;"
1211,"select count(*) from list as t1 join teachers as t2 on t1.classroom  =  t2.classroom where t2.firstname  =  ""tarring"" and t2.lastname  =  ""leia"""
1212,
1213,select distinct t3.name from rating as t1 join movie as t2 on t1.mid  =  t2.mid join reviewer as t3 on t1.rid  =  t3.rid where t2.title  =  'gone with the wind'
1214,"select name_first ,  name_last from player where death_year = '';"
1215,
1216,"select distinct t1.supplier_name ,  t1.supplier_phone from suppliers as t1 join product_suppliers as t2 on t1.supplier_id  =  t2.supplier_id join products as t3 on t2.product_id  =  t3.product_id where t3.product_name  =  ""red jeans"""
1217,select t1.title from albums as t1 join tracks as t2 on t1.id = t2.album_id group by t1.id having count(t1.id)  >  10;
1218,select manager_name from gas_station where open_year  >  2000 group by manager_name order by count(*) desc limit 1
1219,"select t1.name from category as t2 join business as t1 on t2.business_id  =  t1.business_id where t1.city  =  ""los angeles"" and t2.category_name  =  ""breweries"";"
1220,
1221,"select nationality ,  age from journalist"
1222,"select max(milliseconds) ,  min(milliseconds) from track"
1223,select attribute_data_type from attribute_definitions group by attribute_data_type having count(*)  >  3
1224,"select count ( distinct t4.name ) from category as t2 join business as t1 on t2.business_id  =  t1.business_id join review as t3 on t3.business_id  =  t1.business_id join user as t4 on t4.user_id  =  t3.user_id where t1.name  =  ""vintner grill"" and t2.category_name  =  ""category_category_name0"" and t3.year  =  2010;"
1225,
1226,select roomname from rooms where baseprice between 120 and 150
1227,
1228,"select t3.title from domain as t2 join domain_publication as t1 on t2.did  =  t1.did join publication as t3 on t3.pid  =  t1.pid where t2.name  =  ""databases"" order by t3.citation_num desc limit 1;"
1229,
1230,
1231,select song_name from song where rating  <   (select min(rating) from song where languages  =  'english')
1232,select distinct product_name from product order by product_name
1233,select county_name from county order by population asc limit 3
1234,"select name ,  age ,  country from artist order by year_join"
1235,select traverse from river where length  =  ( select min ( length ) from river );
1236,select length from river where length  =  ( select min ( length ) from river );
1237,select t1.name from physician as t1 join affiliated_with as t2 on t1.employeeid  =  t2.physician join department as t3 on t2.department  =  t3.departmentid where t3.name  =  'surgery' intersect select t1.name from physician as t1 join affiliated_with as t2 on t1.employeeid  =  t2.physician join department as t3 on t2.department  =  t3.departmentid where t3.name  =  'psychiatry'
1238,select policy_type_code from available_policies group by policy_type_code order by count(*) desc limit 1
1239,"select t2.name from writes as t4 join author as t2 on t4.aid  =  t2.aid join publication as t7 on t4.pid  =  t7.pid join writes as t5 on t5.pid  =  t7.pid join writes as t6 on t6.pid  =  t7.pid join author as t1 on t5.aid  =  t1.aid join author as t3 on t6.aid  =  t3.aid where t1.name  =  ""h. v. jagadish"" and t3.name  =  ""divesh srivastava"";"
1240,
1241,select distinct t1.lname from faculty as t1 join faculty_participates_in as t2 on t1.facid  =  t2.facid join activity as t3 on t2.actid  =  t2.actid where t3.activity_name  =  'canoeing' or t3.activity_name  =  'kayaking'
1242,"select count(*) ,  t1.product_name from product as t1 join problems as t2 on t1.product_id = t2.product_id group by t1.product_name order by count(*) desc limit 1"
1243,
1244,
1245,select name from products where price  <=  200
1246,
1247,
1248,"select distinct t3.name from authors as t1 join authorship as t2 on t1.authid  =  t2.authid join inst as t3 on t2.instid  =  t3.instid where t1.fname  =  ""katsuhiro"" and t1.lname  =  ""ueno"""
1249,select catalog_entry_name from catalog_contents order by price_in_dollars desc limit 1
1250,select count(*) from student
1251,
1252,"select type from vocals as t1 join songs as t2 on t1.songid  =  t2.songid join band as t3 on t1.bandmate  =  t3.id where t3.firstname  =  ""solveig"" and t2.title  =  ""a bar in amsterdam"""
1253,select t1.name from physician as t1 join trained_in as t2 on t1.employeeid  =  t2.physician join procedures as t3 on t3.code  =  t2.treatment order by t3.cost desc limit 1
1254,select service_name from services except select t1.service_name from services as t1 join party_services as t2 on t1.service_id  =  t2.service_id
1255,select t1.name from nurse as t1 join appointment as t2 on t1.employeeid  =  t2.prepnurse group by t1.employeeid order by count(*) desc limit 1
1256,
1257,"select draft_pick_number ,  draft_class from match_season where position  =  ""defender"""
1258,
1259,select personal_name from course_authors_and_tutors intersect select personal_name from students
1260,"select t1.pname ,  t1.hs from player as t1 join tryout as t2 on t1.pid  =  t2.pid where t2.decision  =  'yes'"
1261,select t2.highest_point from state as t1 join highlow as t2 on t1.state_name  =  t2.state_name where t1.state_name in ( select state_name from state where area  =  ( select max ( area ) from state ) );
1262,"select river_name from river where traverse  =  ""illinois"";"
1263,
1264,select count(*) from course where credits  >  2
1265,"select company ,  main_industry from company where headquarters != 'usa'"
1266,select candidate_id from candidate order by oppose_rate limit 1
1267,select document_type_code from documents group by document_type_code having sum(access_count)  >  10000
1268,select name from ship where ship_id not in (select ship_id from mission)
1269,select distinct payment_method from customers
1270,
1271,"select max(gradepoint) ,  min(gradepoint) from gradeconversion"
1272,
1273,"select count(*) ,  t3.dorm_name from student as t1 join lives_in as t2 on t1.stuid  =  t2.stuid join dorm as t3 on t3.dormid  =  t2.dormid where t1.age  >  20 group by t3.dorm_name"
1274,
1275,select * from student_course_registrations where student_id not in (select student_id from student_course_attendance)
1276,"select date_of_birth from guests where gender_code  =  ""male"""
1277,"select t1.id ,  t1.name from web_client_accelerator as t1 join accelerator_compatible_browser as t2 on t2.accelerator_id  =  t1.id group by t1.id having count(*)  >=  2"
1278,"select avg(price) ,  manufacturer from products group by manufacturer"
1279,select t3.amenity_name from dorm as t1 join has_amenity as t2 on t1.dormid  =  t2.dormid join dorm_amenity as t3 on t2.amenid  =  t3.amenid where t1.dorm_name  =  'smith hall' order by t3.amenity_name
1280,
1281,"select t2.song_name from files as t1 join song as t2 on t1.f_id  =  t2.f_id where t1.duration like ""4:%"" union select song_name from song where languages  =  ""english"""
1282,
1283,select name from program where origin != 'beijing'
1284,select name from people order by height asc
1285,"select date_of_ceremony from music_festival where category  =  ""best song"" and result  =  ""awarded"""
1286,"select zip_code , count(*) from weather where max_wind_speed_mph  >=  25 group by zip_code"
1287,"select t1.firstname ,  t1.lastname from reservations as t1 join rooms as t2 on t1.room  =  t2.roomid where t1.rate - t2.baseprice  >  0"
1288,"select product_name ,  product_category_code from products order by product_price desc limit 1"
1289,"select avg(product_price) ,  product_category_code from products group by product_category_code"
1290,
1291,"select t1.customer_id from customers as t1 join orders as t2 on t1.customer_id = t2.customer_id where t2.order_status = ""on road"" intersect select t1.customer_id from customers as t1 join orders as t2 on t1.customer_id = t2.customer_id where t2.order_status = ""shipped"""
1292,
1293,"select t1.name from review as t2 join business as t1 on t2.business_id  =  t1.business_id join user as t3 on t3.user_id  =  t2.user_id where t2.rating  =  5 and t3.name  =  ""niloofar"";"
1294,select name from city where county_id  =  (select county_id from county_public_safety order by police_officers desc limit 1)
1295,select count(distinct scientist) from assignedto
1296,
1297,select t1.company_name from third_party_companies as t1 join maintenance_contracts as t2 on t1.company_id  =  t2.maintenance_contract_company_id order by t2.contract_start_date asc limit 1
1298,
1299,select rank from faculty group by rank order by count(*) asc limit 1
1300,"select max(height) ,  avg(height) from mountain"
1301,
1302,"select nickname from staff where first_name = ""janessa"" and last_name = ""sawayn"";"
1303,
1304,
1305,select count(*) from track
1306,"select address ,  num_of_staff from shop where shop_id not in (select shop_id from happy_hour)"
1307,"select lifespan from representative where state  =  ""new york"" or state  =  ""indiana"""
1308,"select max(age) ,  min(age) from student where major  =  600"
1309,"select cust_name ,  acc_type ,  acc_bal from customer order by credit_score desc limit 1"
1310,"select t1.staff_name ,  t2.job_title_code from staff as t1 join staff_department_assignments as t2 on t1.staff_id  =  t2.staff_id order by t2.date_assigned_to desc limit 1"
1311,select delegate from election where district  =  1
1312,select count(*) from people where people_id not in (select people_id from body_builder)
1313,
1314,
1315,"select t1.stu_fname ,  t1.stu_lname ,  t4.crs_description from student as t1 join enroll as t2 on t1.stu_num  =  t2.stu_num join class as t3 on t2.class_code  =  t3.class_code join course as t4 on t3.crs_code  =  t4.crs_code"
1316,"select count(*) from invoices where billing_city  =  ""chicago"" and billing_state  =  ""il"";"
1317,"select count(*) from student join visits_restaurant on student.stuid = visits_restaurant.stuid join restaurant on visits_restaurant.resid = restaurant.resid where student.fname = ""linda"" and student.lname = ""smith"" and restaurant.resname = ""subway"";"
1318,select distinct product_details from products
1319,
1320,"select t1.driverid ,  t1.forename ,  count(*) from drivers as t1 join results as t2 on t1.driverid = t2.driverid join races as t3 on t2.raceid = t3.raceid group by t1.driverid having count(*)  >=  2"
1321,
1322,select capital from state where state_name in ( select traverse from river where length  =  ( select max ( length ) from river ) );
1323,
1324,select t2.name from assignedto as t1 join scientists as t2 on t1.scientist  =  t2.ssn
1325,"select t1.name ,  t1.max_speed from storm as t1 join affected_region as t2 on t1.storm_id  =  t2.storm_id group by t1.storm_id order by count(*) desc limit 1"
1326,
1327,select distinct t1.major from student as t1 join voting_record as t2 on t1.stuid  =  t2.treasurer_vote
1328,select count(distinct region_id) from affected_region
1329,select count(distinct city) from bank
1330,select publisher from book_club group by publisher order by count(*) desc limit 1
1331,"select count ( distinct name  ) from actor where birth_city  =  ""los angeles"" and birth_year  >  2000;"
1332,"select eid ,  salary from employee where name  =  'mark young'"
1333,
1334,"select count(*) from club as t1 join member_of_club as t2 on t1.clubid  =  t2.clubid join student as t3 on t2.stuid  =  t3.stuid where t3.fname  =  ""linda"" and t3.lname  =  ""smith"""
1335,"select sum(duration) ,  max(duration) from trip where bike_id  =  636"
1336,"select t3.headquartered_city ,  count(*) from store as t1 join store_district as t2 on t1.store_id  =  t2.store_id join district as t3 on t2.district_id  =  t3.district_id group by t3.headquartered_city"
1337,
1338,"select state ,  acc_type ,  credit_score from customer where no_of_loans  =  0"
1339,
1340,"select avg(age) from student where stuid in ( select t1.stuid from has_allergy as t1 join allergy_type as t2 on t1.allergy  =  t2.allergy where t2.allergytype  =  ""food"" intersect select t1.stuid from has_allergy as t1 join allergy_type as t2 on t1.allergy  =  t2.allergy where t2.allergytype  =  ""animal"")"
1341,
1342,
1343,select t1.city from city as t1 join hosting_city as t2 on t1.city_id = t2.host_city where t2.year  >  2010
1344,select t2.customer_name from orders as t1 join customers as t2 on t1.customer_id = t2.customer_id group by t2.customer_id having count(*)  <=  2
1345,
1346,select distinct t3.fname from enrolled_in as t1 join gradeconversion as t2 join student as t3 on t1.grade  =  t2.lettergrade and t1.stuid  =  t3.stuid where t2.gradepoint  >=  3.8
1347,"select count ( distinct t1.name ) from review as t2 join business as t1 on t2.business_id  =  t1.business_id join user as t3 on t3.user_id  =  t2.user_id where t1.city  =  ""san diego"" and t2.year  =  2010 and t3.name  =  ""christine"";"
1348,select count(t2.friend) from person as t1 join personfriend as t2 on t1.name  =  t2.name where t1.name  =  'dan'
1349,"select t1.name ,  t1.team_id ,  max(t2.salary) from team as t1 join salary as t2 on t1.team_id  =  t2.team_id group by t1.team_id;"
1350,select count(*) from salary as t1 join team as t2 on t1.team_id  =  t2.team_id_br where t2.name  = 'boston red stockings' and t1.year  =  2000
1351,select t1.dname from department as t1 join dept_locations as t2 on t1.dnumber  =  t2.dnumber where t2.dlocation  =  'houston'
1352,
1353,"select t1.name ,  t1.age ,  t1.job from person as t1 join personfriend as t2 on t1.name  =  t2.name where t2.friend =  'alice' and t2.year  =  (select max(year) from personfriend where friend =  'alice')"
1354,"select open_date ,  open_year from shop where shop_name  =  ""apple"""
1355,"select avg(t1.age) ,  avg(years_working) ,  t2.work_type from journalist as t1 join news_report as t2 on t1.journalist_id  =  t2.journalist_id group by t2.work_type"
1356,select avg(t1.age) from student as t1 join lives_in as t2 on t1.stuid  =  t2.stuid join dorm as t3 on t3.dormid  =  t2.dormid where t3.student_capacity  =  (select max(student_capacity) from dorm)
1357,"select count(*) from club as t1 join member_of_club as t2 on t1.clubid  =  t2.clubid join student as t3 on t2.stuid  =  t3.stuid where t1.clubname  =  ""pen and paper gaming"""
1358,"select id ,  duration from trip order by duration desc limit 3"
1359,"select t1.name from cast as t2 join actor as t1 on t2.aid  =  t1.aid join movie as t3 on t3.mid  =  t2.msid where t1.gender  =  ""female"" and t3.title  =  ""saving private ryan"";"
1360,"select date ,  cloud_cover from weather order by cloud_cover desc limit 5"
1361,
1362,select state_name from mountain;
1363,"select count(*) from products as t1 join product_characteristics as t2 on t1.product_id  =  t2.product_id join characteristics as t3 on t2.characteristic_id  =  t3.characteristic_id where t3.characteristic_name  =  ""hot"""
1364,select avg ( population ) from state;
1365,"select population from city where city_name  =  ( select capital from state where area  =  ( select max ( t1.area ) from state as t1 join river as t2 on t1.state_name  =  t2.traverse where t2.river_name  =  ""mississippi"" ) );"
1366,
1367,"select first_name ,  last_name ,  hire_date from employees where department_id  =  ( select department_id from employees where first_name  =  ""clara"") and first_name != ""clara"""
1368,"select card_number ,  name ,  hometown from member order by level desc"
1369,select t2.faculty from campuses as t1 join faculty as t2 on t1.id  =  t2.campus join degrees as t3 on t1.id  =  t3.campus and t2.year  =  t3.year where t2.year  =  2002 order by t3.degrees desc limit 1
1370,"select avg(damage_millions_usd) ,  max(damage_millions_usd) from storm where max_speed  >  1000"
1371,select advisor from student group by advisor having count(*)  >=  2
1372,"select count(*) from list as t1 join teachers as t2 on t1.classroom  =  t2.classroom where t1.firstname  =  ""madlock"" and t1.lastname  =  ""ray"""
1373,
1374,"select t2.name ,  count(*) from membership_register_branch as t1 join branch as t2 on t1.branch_id  =  t2.branch_id where t1.register_year  >  2015 group by t2.branch_id"
1375,"select stuid ,  sum(hours_played) from plays_games group by stuid"
1376,select name from buildings where id not in (select building_id from office_locations)
1377,select mountain_name from mountain where mountain_altitude  =  ( select max ( mountain_altitude ) from mountain );
1378,"select t2.party from election as t1 join party as t2 on t1.party  =  t2.party_id where t1.committee  =  ""appropriations"" intersect select t2.party from election as t1 join party as t2 on t1.party  =  t2.party_id where t1.committee  =  ""economic matters"""
1379,select name from airports where elevation between -50 and 50
1380,"select t3.title from authors as t1 join authorship as t2 on t1.authid  =  t2.authid join papers as t3 on t2.paperid  =  t3.paperid where  t1.fname  =  ""jeremy"" and t1.lname  =  ""gibbons"""
1381,
1382,"select max(population) ,  min(population) from county"
1383,select first_name from people order by first_name
1384,select color_description from ref_colors
1385,
1386,"select highest_elevation from highlow where state_name  =  ""delaware"";"
1387,"select t1.task_details ,  t1.task_id ,  t2.project_id from tasks as t1 join projects as t2 on t1.project_id  =  t2.project_id where t2.project_details  =  'omnis' union select t1.task_details ,  t1.task_id ,  t2.project_id from tasks as t1 join projects as t2 on t1.project_id  =  t2.project_id join project_outcomes as t3 on t2.project_id  =  t3.project_id group by t2.project_id having count(*)  >  2"
1388,"select distinct invoice_details from invoices where invoice_date < ""1989-09-03"" or invoice_date > ""2007-12-25"""
1389,
1390,
1391,select name from employee order by salary asc limit 3
1392,select text from review where rating  <  1;
1393,"select fname from authors where lname  =  ""ueno"""
1394,"select operating_system ,  count(*) from web_client_accelerator group by operating_system"
1395,select t1.county_name from county as t1 join election as t2 on t1.county_id  =  t2.district group by t1.county_id having count(*)  >=  2
1396,select count(distinct job) from person
1397,"select population from city where city_name  =  ""seattle"" and state_name  =  ""washington"";"
1398,
1399,select bname from bank order by no_of_customers desc limit 1
1400,select total from body_builder order by total asc
1401,select count ( distinct title  ) from movie where release_year  =  2013;
1402,
1403,
1404,select border from border_info where state_name in ( select state_name from state where population  =  ( select min ( population ) from state ) );
1405,select * from employees where department_id not in (select department_id from departments where manager_id between 100 and 200)
1406,
1407,
1408,"select year ,  avg(attendance) from home_game group by year;"
1409,"select first_name ,  middle_name ,  last_name from staff;"
1410,"select count(*) ,  role_code from users group by role_code"
1411,
1412,
1413,
1414,"select t2.course_name from course_authors_and_tutors as t1 join courses as t2 on t1.author_id  =  t2.author_id where t1.personal_name  =  ""julio"""
1415,select t1.balance + t2.balance from checking as t1 join savings as t2 on t1.custid  =  t2.custid order by t1.balance + t2.balance
1416,select t2.name from album as t1 join artist as t2 on t1.artistid  =  t2.artistid group by t2.name order by count(*) desc limit 1
1417,select count(distinct dst_apid) from airlines as t1 join routes as t2 on t1.alid  =  t2.alid where t1.name  =  'american airlines'
1418,select average_attendance from stadium where capacity_percentage  >  100
1419,
1420,"select max(amount_outstanding) ,  min(amount_outstanding) ,  avg(amount_outstanding) from customers;"
1421,select location from school where school_id not in (select school_id from player)
1422,select name from person where job  =  'student' and age  =  (select max(age) from person where job  =  'student' )
1423,"select avg(room_count) from apartments where apt_type_code  =  ""studio"""
1424,select builder from railway order by builder asc
1425,"select t1.facid ,  count(*) from faculty as t1 join student as t2 on t1.facid  =  t2.advisor group by t1.facid"
1426,"select full_address from business where city  =  ""los angeles"" and name  =  ""walmart"";"
1427,select sum(budget) from department where dept_name  =  'marketing' or dept_name  =  'finance'
1428,
1429,
1430,"select name ,  dates_active ,  number_deaths from storm where number_deaths  >=  1"
1431,select name from student where id not in (select t1.id from takes as t1 join course as t2 on t1.course_id  =  t2.course_id where t2.dept_name  =  'biology')
1432,"select t2.house_number  ,  t1.name from restaurant as t1 join location as t2 on t1.id  =  t2.restaurant_id where t2.city_name  =  ""san francisco"" and t1.food_type  =  ""french"" and t1.rating  =  ( select max ( t1.rating ) from restaurant as t1 join location as t2 on t1.id  =  t2.restaurant_id where t2.city_name  =  ""san francisco"" and t1.food_type  =  ""french"" );"
1433,"select advisor ,  count(*) from student group by advisor order by count(advisor) desc limit 1;"
1434,
1435,"select avg(price) from flight where origin  =  ""los angeles"" and destination  =  ""honolulu"""
1436,"select t2.balance ,  t3.balance ,  t1.name from accounts as t1 join checking as t2 on t1.custid  =  t2.custid join savings as t3 on t1.custid  =  t3.custid"
1437,"select product_details from products where product_details like ""%latte%"" or product_details like ""%americano%"""
1438,select name from people where height  >  200 or height  <  190
1439,
1440,"select amount_settled ,  amount_claimed from claims order by amount_claimed desc limit 1"
1441,"select name ,  assets_billion from companies order by name asc"
1442,select zip_code from weather group by zip_code order by avg(mean_sea_level_pressure_inches) limit 1
1443,select count(*) from patient where ssn not in ( select t1.patient from prescribes as t1 join medication as t2 on t1.medication  =  t2.code where t2.name  =  'procrastin-x' )
1444,"select competition_type ,  country from competition"
1445,select school_colors from school order by enrollment desc limit 1
1446,select count(*) from wedding where year  =  2016
1447,select count(distinct owner) from channel
1448,"select count(*) ,  time_of_day from broadcast group by time_of_day"
1449,"select t2.organisation_id ,  t2.organisation_details from grants as t1 join organisations as t2 on t1.organisation_id  =  t2.organisation_id group by t2.organisation_id having sum(t1.grant_amount)  >  6000"
1450,"select max(points) from climber where country  =  ""united kingdom"""
1451,select party from driver where home_city  =  'hartford' and age  >  40
1452,"select stuid from student where city_code  =  ""chi"""
1453,
1454,
1455,
1456,select head from department group by departmentid order by count(departmentid) limit 1;
1457,select t1.result from acceptance as t1 join submission as t2 on t1.submission_id  =  t2.submission_id order by t2.scores desc limit 1
1458,"select highest_point from highlow where state_name in ( select border from border_info where state_name  =  ""mississippi"" );"
1459,select t1.name from person as t1 join personfriend as t2 on t1.name  =  t2.name where t2.friend  =  'zach' and t1.gender  =  'female'
1460,
1461,"select adults from reservations where checkin  =  ""2010-10-23"" and firstname  =  ""conrad"" and lastname  =  ""selbig"";"
1462,
1463,select salary from salary where year  =  2010 union select salary from salary where year  =  2001
1464,"select count(*) from lessons where lesson_status_code = ""cancelled"";"
1465,select count(*) from person where age  >  30 and job  =  'engineer'
1466,"select population from city where population  >  150000 and state_name  =  ""wisconsin"";"
1467,select cmi_cross_ref_id from cmi_cross_references except select cmi_cross_ref_id from parking_fines
1468,"select count(distinct dept_address) ,  school_code from department group by school_code"
1469,
1470,select phone from employee
1471,
1472,"select count(*) from department where division  =  ""as"""
1473,
1474,"select avg(price) from flight where origin  =  ""los angeles"" and destination  =  ""honolulu"""
1475,
1476,select software_platform from device group by software_platform order by count(*) desc limit 1
1477,"select type ,  count(*) ,  sum(enrollment) from institution group by type"
1478,select t1.name from airports as t1 join routes as t2 on t1.apid  =  t2.src_apid where t1.country  =  'china' group by t1.name order by count(*) desc limit 1
1479,"select count(distinct t2.position) from club as t1 join member_of_club as t2 on t1.clubid  =  t2.clubid where t1.clubname  =  ""bootup baltimore"""
1480,"select count(*) ,  role_code from users group by role_code"
1481,
1482,
1483,"select t1.customer_details ,  t1.customer_id from customers as t1 join customer_policies as t2 on t1.customer_id  =  t2.customer_id group by t1.customer_id having count(*)  >=  2 except select t1.customer_details ,  t1.customer_id from customers as t1 join customer_policies as t2 on t1.customer_id  =  t2.customer_id join claims as t3 on t2.policy_id  =  t3.policy_id"
1484,select sum(share_count) from transactions
1485,select t1.campus from campuses as t1 join faculty as t2 on t1.id  =  t2.campus where t2.year  =  2003 order by t2.faculty desc limit 1
1486,select distinct product_color from products
1487,
1488,select location from school order by founded desc
1489,"select player from match_season where college  =  ""ucla"""
1490,"select roomid ,  roomname from rooms order by baseprice desc limit 3;"
1491,
1492,
1493,"select t2.lot_details from investors as t1 join lots as t2 on  t1.investor_id  =  t2.investor_id where t1.investor_details  =  ""l"""
1494,"select t1.name from domain_author as t4 join author as t1 on t4.aid  =  t1.aid join domain as t3 on t3.did  =  t4.did join organization as t2 on t2.oid  =  t1.oid where t3.name  =  ""databases"" and t2.name  =  ""university of michigan"";"
1495,select t3.amenity_name from dorm as t1 join has_amenity as t2 on t1.dormid  =  t2.dormid join dorm_amenity as t3 on t2.amenid  =  t3.amenid join lives_in as t4 on t4.dormid  =  t1.dormid join student as t5 on t5.stuid  =  t4.stuid where t5.lname  =  'smith'
1496,
1497,"select t2.name from genres as t1 join tracks as t2 on t1.id = t2.genre_id where t1.name = ""rock"" or t1.name = ""jazz"""
1498,"select city ,  gdp from city order by gdp limit 1"
1499,select department_id from employees group by department_id having count(commission_pct) > 10
1500,select count(*) from inst
1501,
1502,"select count(*) from allergy_type where allergytype  =  ""animal"""
1503,select country from mountain where height  >  5000
1504,"select t2.unit_of_measure from products as t1 join ref_product_categories as t2 on t1.product_category_code  =  t2.product_category_code where t1.product_name  =  ""cumin"""
1505,"select count(*) from student as t1 join voting_record as t2 on t1.stuid  =  class_senator_vote where t1.sex  =  ""m"" and t2.election_cycle  =  ""fall"""
1506,select city_name from city where population  >  150000;
1507,"select sum(t1.undergraduate) from discipline_enrollments as t1 join campuses as t2 on t1.campus  =  t2.id where t1.year  =  2004 and t2.campus  =  ""san jose state university"""
1508,select total_points from gymnast order by floor_exercise_points desc
1509,select district from address group by district having count(*)  >=  2
1510,"select t1.booking_start_date ,  t1.booking_start_date from apartment_bookings as t1 join apartments as t2 on t1.apt_id  =  t2.apt_id where t2.apt_type_code  =  ""duplex"""
1511,
1512,
1513,select * from  departments where department_name  =  'marketing'
1514,"select count(*) from mediatype as t1 join track as t2 on t1.mediatypeid  =  t2.mediatypeid where t1.name  =  ""aac audio file"""
1515,"select type from vocals as t1 join songs as t2 on t1.songid  =  t2.songid join band as t3 on t1.bandmate  =  t3.id where t3.lastname  =  ""heilo"" and t2.title  =  ""der kapitan"""
1516,select location from track where seating  >  90000 intersect select location from track where seating  <  70000
1517,select distinct city from addresses
1518,
1519,"select support_rate ,  consider_rate ,  oppose_rate from candidate order by unsure_rate"
1520,select count(distinct product_type_code) from products
1521,"select decor , count(*) from rooms where baseprice  >  120 group by decor;"
1522,
1523,select distinct headquarter from manufacturers
1524,"select headquarters ,  count(*) from company group by headquarters"
1525,
1526,select t1.campus from campuses as t1 join faculty as t2 on t1.id  =  t2.campus where t2.faculty  >=  600 and t2.faculty  <=  1000 and t1.year  =  2004
1527,
1528,select title from movie where director = 'james cameron' and year  >  2000
1529,"select mountain_altitude from mountain where mountain_name  =  ""mckinley"";"
1530,select sportname from sportsinfo where onscholarship  =  'y' group by sportname order by count(*) desc limit 1
1531,"select date_of_transaction ,  share_count from transactions"
1532,"select count(t1.ssn) from patient as t1 join prescribes as t2 on t1.ssn  =  t2.patient join physician as t3 on t2.physician  =  t3.employeeid where t3.name = ""john dorian"""
1533,"select sum(t1.lesson_time) from lessons as t1 join customers as t2 on t1.customer_id  = t2.customer_id where t2.first_name = ""rylan"" and t2.last_name = ""goodwin"";"
1534,
1535,"select name ,  home_city ,  age from driver"
1536,select t1.time from elimination as t1 join wrestler as t2 on t1.wrestler_id  =  t2.wrestler_id order by t2.days_held desc limit 1
1537,"select distinct t3.name ,  t2.title ,  t1.stars from rating as t1 join movie as t2 on t1.mid  =  t2.mid join reviewer as t3 on t1.rid  =  t3.rid where t2.director  =  t3.name"
1538,"select count(*) from rooms where bedtype  =  ""king"";"
1539,"select t4.name from category as t2 join business as t1 on t2.business_id  =  t1.business_id join tip as t3 on t3.business_id  =  t1.business_id join user as t4 on t4.user_id  =  t3.user_id where t2.category_name  =  ""pet groomers"";"
1540,"select count(*) from album as t1 join artist as t2 on t1.artistid  =  t2.artistid where t2.name  =  ""metallica"""
1541,"select t2.title ,  t1.stars ,  t2.director ,  max(t1.stars) from rating as t1 join movie as t2 on t1.mid  =  t2.mid where director != ""null"" group by director"
1542,select count(distinct country) from climber
1543,"select min(market_value) ,  max(market_value) ,  avg(market_value) from company"
1544,"select t2.monthly_rental from addresses as t1 join student_addresses as t2 on t1.address_id  =  t2.address_id where t1.state_province_county  =  ""texas"""
1545,"select product_id from problems as t1 join staff as t2 on t1.reported_by_staff_id = t2.staff_id where t2.staff_first_name = ""dameon"" and t2.staff_last_name = ""frami"" union select product_id from problems as t1 join staff as t2 on t1.reported_by_staff_id = t2.staff_id where t2.staff_first_name = ""jolie"" and t2.staff_last_name = ""weber"""
1546,"select avg(elevation) ,  country from airports group by country"
1547,"select t2.customer_last_name ,  t1.customer_id ,  t2.phone_number from orders as t1 join customers as t2 on t1.customer_id  =  t2.customer_id group by t1.customer_id order by count(*) desc limit 1"
1548,"select apt_type_code ,  count(*) from apartments group by apt_type_code order by count(*) asc"
1549,
1550,select t1.store_name from store as t1 join store_district as t2 on t1.store_id  =  t2.store_id where district_id  =  (select district_id from district order by city_population desc limit 1)
1551,select t2.hometown from gymnast as t1 join people as t2 on t1.gymnast_id  =  t2.people_id group by t2.hometown having count(*)  >=  2
1552,select home_city from driver where age  >  40 group by home_city having count(*)  >=  2
1553,
1554,
1555,select first_name from staff except select t2.first_name from lessons as t1 join staff as t2 on t1.staff_id  =  t2.staff_id
1556,select name from wine where price  >  (select max(price) from wine where year  =  2006)
